drep_type	drep_hash	stake	vote	bucket	stored_active	stored_expiry	stored_last_interaction	recomputed_active	recomputed_expiry	fallback_expiry	fallback_active
0	577cfc32f45ba81bdb971b056571088b0cd34014341b524188942f91	1114671550169		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	0713978cc6b64bdd372a90b4a84065fdfc06b7ca239af771ebec3006	1111430203324		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	1312966bcc6c7f7c38bb3deab6867864184ee45c07f080cbfdd4ea99	1110297484596		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	40ebc0e0ca89d938151bfb30a5407ac2ad0cc697339d49a82e3e9187	1108272783553		NON_VOTER_NO	true	592	572	true	592	592	true
0	a53663a60271caa9d52fea7643b3239d17db26dc2610d45926336297	1099011169623		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	d3d857a6bece410c00bd47c57380cc387f0b20d25c8a0407e8809f67	1077566000175		NON_VOTER_NO	true	594	574	true	594	594	true
0	f8c11ee0503786b0851c2b918537466882053c5948ce95729298ed69	1071649718849		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	55bbc1413f0ecb445771bc075f48f8cccde5ea4d7d161877ae7f4820	1056609245024		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540	1016231324481		NON_VOTER_NO	true	595	575	true	595	595	true
0	de7069eb52ad94689f3bb69ae14281d85b05c8fd27fd9d89ea85db8b	1006955919947		NON_VOTER_NO	true	590		true	590	590	true
0	dbe846f9a0d06bd8cf5a993e4d547122b56a27f7b02338f3cff1f69f	988978172720		NON_VOTER_NO	true	593	573	true	593	593	true
0	a801dea34594256e10c23ac1f3e58545f895b40fac228343af55f006	963350903254		EXCLUDED_INACTIVE	false	574	550	false	574	574	false
0	e9a5844117287113c11544e4862a180b45ca2649b6d1a0f6882e697f	940963691695		EXCLUDED_INACTIVE	false	527	533	false	556	556	false
0	47eaf820195f5e2f0e5543c917a5f9b4b79aa60c8913cd90e1a23e5a	938438891251		NON_VOTER_NO	true	583	560	true	583	583	true
0	426d5a97aee15433731560fd5027178f693d2261c24d7c52123f964b	922548733744		NON_VOTER_NO	true	580	557	true	580	580	true
0	2fa3956b05a916be039d6fcfa04a680004daed86fd2459bbe97fb9b7	910390981546		EXCLUDED_INACTIVE	false	568	544	false	568	568	false
0	57b12e1e0913fe4532b0fd4c9e30ba99e57c6f590b8932842640db17	892160653432		NON_VOTER_NO	true	577	554	true	577	577	true
0	a2d942cd0ba1c5b286146ad1567bb5d804b4d3df3c3f6124cd72ac9b	890486198828		NON_VOTER_NO	true	594	574	true	594	594	true
0	f9aa817e8666da35de761af15119bd6ddd020b43168677ef2faf96f8	871426735436		NON_VOTER_NO	true	594	574	true	594	594	true
0	e807197bc4270aab125cfce2f9d0ab0cc34147b8cf41a6d3f21be46d	868634844927		NON_VOTER_NO	true	592	572	true	592	592	true
0	2ebcf25278cd3318e595570fda46cb9d3a2ef5afa532ea29da4f7699	858914793964		NON_VOTER_NO	true	595	575	true	595	595	true
0	46f8191943b06d0d88eba9b40f9843136ed42c2389076fb0b11e4d87	858190282592		EXCLUDED_INACTIVE	false	562	541	false	562	562	false
0	2e62b3ea4d6ce1b502f42ac0cd42c10cc80dd0546e9b93ab9468cf7e	849051424590		EXCLUDED_INACTIVE	false	538	546	false	570	570	false
0	8740f642f318e3b1f6626a5d1d12773aff7a6aa5bd4db233cf98dd63	841255411326		EXCLUDED_INACTIVE	false	529	508	false	529	529	false
0	486aac40d5d3ca394f9d54323f983ae16ee674f655922c4eb889e659	832096854881		NON_VOTER_NO	true	592	572	true	592	592	true
0	276395d2ad649e209ea41faf7981f4a3d7a95002f945e6ec49d26e06	830193501906		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	3244dcf3dbe2d9fe9d55ccd5b1e50f3dcbe425fbf0143c411e9f2012	826717132550		NON_VOTER_NO	true	593	573	true	593	593	true
0	ae378d9f12ab73946e5559ba654e8de0771c885e27374f9a919253d9	810277049525		NON_VOTER_NO	false	575		true	575	575	true
0	6ea9bec9f5d7792a63122ed2ed92a6b690cb6d8115235e4c55963f30	803886570329		NON_VOTER_NO	true	578	555	true	578	578	true
0	8ff49027bd2b9c3d2306f27ee2109be734e452713f5d52d7a734d6ad	801021453668		NON_VOTER_NO	true	577	553	true	577	577	true
0	b5393f87d09ef82b1a22f39c379968c4630cc39c4abbd37de3eef1d1	796777708566		NON_VOTER_NO	true	595	575	true	595	595	true
0	ef74932b7306e50e692461ac1e8880612133c8ff3c5d7fca6fde5c62	793792112280		EXCLUDED_INACTIVE	false	552		false	552	552	false
0	1a70a1cd949c62b1469d217595ecc23d59899df4c292948910545d18	773459424618		EXCLUDED_INACTIVE	false	546		false	546	546	false
0	7600f3a07fbc6e3a66e3945120b9dad6b0ff62a956fefb4afaad0eca	768079324238		EXCLUDED_INACTIVE	false	530		false	530	530	false
0	49f2cb5ddd8b57a3da1fb929ce8823a72ccd91b6f938f68b1d3a7886	742395696599		NON_VOTER_NO	true	594	574	true	594	594	true
0	e72e836e014162918aed129f141250d5b46f1b0edfa3c4a58c2043ea	737138506948		NON_VOTER_NO	true	582	559	true	582	582	true
0	0cbfb521ec1e8b978a7898177fad339923ddada38d6b216727cdd9f7	736196590235		NON_VOTER_NO	true	591	571	true	591	591	true
0	9cbfc3c6bc7a741321b52af6a16290bbfb3cfa406ae73b447d9e696c	732247079375		NON_VOTER_NO	true	595	575	true	595	595	true
0	85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18	723009170403		NON_VOTER_NO	true	595	575	true	595	595	true
0	b0665803eb1ff2c531efc72167749e81af222bcef9b17c76f04016ed	713147964132		NON_VOTER_NO	true	586	563	true	586	586	true
0	8f5b2af3117cd057e58b72e67cf2af23334e857fe306b2b8c3720760	701669319995		EXCLUDED_INACTIVE	false	557		false	557	557	false
0	05a6d3cb0e03374484dab1d520cee6c748f3dfcf85aefad3617b6840	694787470359		EXCLUDED_INACTIVE	false	574	550	false	574	574	false
0	c6850f98ad7fc589b4581d4dd4a3b17e6d8c3281e963fd4084d6c47e	688109055295		NON_VOTER_NO	true	590	570	true	590	590	true
1	5cb9fd8d69fabfca98a13e8756c8a67557b08b38f30ead6396ddc491	687245438069		NON_VOTER_NO	true	593	573	true	593	593	true
0	3c6c8c11d12fd4fc95a28527ea14202e6f650a7ed380d40105a22e00	686000109727		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	b477a9dd6b66abc6091b4aaa9873e5966ae768128a080d89aa220bd5	673596916585		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847	659905225153		NON_VOTER_NO	true	594	574	true	594	594	true
0	0fdb2e697950d6be4125f828a48a56d321806850f94515fe16739c83	654837106053		NON_VOTER_NO	true	594	574	true	594	594	true
0	a2b4c238552c9d9002251b18eaa8ac361a17306ec4624c0da4db2920	644846435955		EXCLUDED_INACTIVE	false	560	539	false	560	560	false
0	9bdef38648e661e734f35cbd243df90061debdf2833fd8fccbba0dff	643352713816		NON_VOTER_NO	true	594	574	true	594	594	true
0	e4466cb4391d2b069e49ddb8dfac9795fc6a91587dd92d6632f495a3	638110601225		NON_VOTER_NO	true	591	571	true	591	591	true
0	8af81c6e86446b617ae0f609e4ebc154e02febefced49936ad0d2d64	631334919545		NON_VOTER_NO	true	595	575	true	595	595	true
0	07313b90b1291818f7fd1472acecff418f6ad15c5002ee610f36c7f5	627021032904		NON_VOTER_NO	true	582	559	true	582	582	true
1	89c36b1d78bb70ad750ecc33331a6ba73a52159bb76b1d1f162813eb	625626470088		EXCLUDED_INACTIVE	false	568	544	false	568	568	false
0	3a28716334a4caf082e196cbc7bdd4193ca75825c463dfa00d38f81e	604490906627		NON_VOTER_NO	true	594	574	true	594	594	true
0	93ff308256ae0a554dadca8283562ceba8aab7275e415a3343d05482	585798014114		NON_VOTER_NO	true	595	575	true	595	595	true
0	b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67	585674210533		NON_VOTER_NO	true	594	574	true	594	594	true
0	daada6875a40cf1c5ec94a923d13da7217da18c7e6e0b0de031c1c52	579603217533		NON_VOTER_NO	true	594	574	true	594	594	true
0	9a159303b414847725a7f39beb5b7fdf0665653e2b5bfea3df738f76	566359027681		NON_VOTER_NO	true	593	573	true	593	593	true
0	66139358e7c21a2da4fd2771f4bcb7b90dde70ead98b853b326289a1	557759627153		NON_VOTER_NO	true	591	571	true	591	591	true
0	33747354b62e0d95451074535fefd5c160e24c78c44ad606abc17e24	556158889279		NON_VOTER_NO	true	595	575	true	595	595	true
0	70687a06149aafc3c89492b06e743a10a051327371d14f8f95e3c605	540537140064		NON_VOTER_NO	true	595	575	true	595	595	true
0	083d9ded16c40a3a389592c4e5bf9c36ea195ab5ab05d15030459ad3	528489118328		EXCLUDED_INACTIVE	false	547		false	547	547	false
0	8db02d950ced0bc1731b8adb99564824bf257f12f399919029b1c6a8	524729371283		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	2c962b9eef4434dc08bbc1080fbb9375d63ca385e39935e369698df2	522605234871		NON_VOTER_NO	true	593	573	true	593	593	true
0	42814f34d58893e7362e6cf83d2fc0d4556a2d4598fe7ae1be6a961a	522138808860		EXCLUDED_INACTIVE	false	542		false	542	542	false
0	ea6231208f6d775599effb238a67124d9f3c1e4aa021432ad0162535	520078922022		EXCLUDED_INACTIVE	false	527	536	false	558	558	false
0	01896b12d9fa393b06e9bd6c3b3b2c6da940588fd9c4ecd0131f9097	518735329257		NON_VOTER_NO	true	591	571	true	591	591	true
0	ccb1dbb55ed9bd1553b22cdbd79914e11a39a0c8c1c4770d62d7f135	517209641380		NON_VOTER_NO	true	591	571	true	591	591	true
0	f9c4b1badf4964270153d26404de46ba512a1cc5c19ba732736063e1	515259208376		NON_VOTER_NO	true	594	574	true	594	594	true
0	b18cd700399f1364b717b6db1631a8c8eafc479a76b0d93b5b6663b2	512435611300		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	15ac3507a615f1a08f72cdf98076ccc7662df5bcbe43de6baa41cdfd	507403769070		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	ec255fbed966c80ca09912472b11f26c9b6ce5f01f0c6e2b12a61fc6	505558736494		EXCLUDED_INACTIVE	false	531	534	false	557	557	false
0	91547ef05f0d9f8d50cfb5ab304f8404ebf30408f44e54a7d4e5715c	486463118365		NON_VOTER_NO	true	577	553	true	577	577	true
0	71b3e3998c5afaf933b5665137c24aada09239c36d9f58325cc137f3	472932478214		EXCLUDED_INACTIVE	false	558	537	false	558	558	false
0	429f5c06fd60918aa6c27bb6e23a090312a7198cc6ba45973c9294f3	468345781648		NON_VOTER_NO	true	591	571	true	591	591	true
0	a36e6d81023bf8af4caafbb70c23913b5a44316cbbb7e408d4790d96	467368641712		NON_VOTER_NO	true	585	562	true	585	585	true
0	c6e156d975d68a128b2376d817c90e1ca3a3feeb30af9fea5799cf66	465065156128		EXCLUDED_INACTIVE	false	557		false	557	557	false
0	8807781bc0dfb1bf3ec47e493175756436306fee061f3591367dafea	463400796269		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	4088b0f477cf7089e7512f4a5c2124282d1df1d8380431a9778e0414	462247770025		NON_VOTER_NO	true	593	573	true	593	593	true
0	fabd3eee7e7652b40f9e3aca02b6941a036233a7b5de02c231256a07	455884884540		EXCLUDED_INACTIVE	false	549	526	false	549	549	false
0	9715c68437a479cef175813508574381685a133d04cd28321b852ebb	450000717743		NON_VOTER_NO	true	593	573	true	593	593	true
0	440433285b0fc5d99f25d3d7fb8fe4e2ddfdec285869739b96130741	446841239914		NON_VOTER_NO	false	575	551	true	575	575	true
0	b64f9615780e2a61771f2096f567a148ca8d08b62e5a2e767b230617	446099691034		EXCLUDED_INACTIVE	false	556		false	556	556	false
0	c99dee29c81d127970c2caf32cf1a2c79af72ebe4be6ff0e353e5fe3	444087035149		NON_VOTER_NO	true	590	570	true	590	590	true
0	383da251910a8a491149c477d4c5de4705183d5eed2ff961bf40f1f9	442485363068		EXCLUDED_INACTIVE	false	549		false	549	549	false
0	6649989538ee281747ab95cf9166f7190db4653b996457230c1ae7dd	442081727073		EXCLUDED_INACTIVE	false	550		false	550	550	false
0	958e3b3c3e0928a60ab29ddd25ceb3b902b98e8bc332e407b7773cd9	427762122643		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	720d9dc96aae50a558290b1a8216e3a227d619f8c23f6609aa1b0fab	425956257466		NON_VOTER_NO	true	593	573	true	593	593	true
0	5a587d08f0705a9b8d2260310278f4785fd41d532545f77754504ccd	417619744151		EXCLUDED_INACTIVE	false	531		false	531	531	false
0	ceb1cc47cd31327f642216f090434b8aa1acb0aaac83aea3bef4b7b6	412986525692		NON_VOTER_NO	true	594	574	true	594	594	true
0	2fbcdd57248a11b19dc2f6ee4765dd3b8ebf308d09e50ab30d87d874	407900752626		EXCLUDED_INACTIVE	false	546	523	false	546	546	false
0	8d2b022e6c69589ced77900002447cb367645e9731264b0280bf1e7f	404034624630		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	044ae92d97e2e7d1df4405fc01ef91510177ce1e28f5424dfd503b15	402409716980		EXCLUDED_INACTIVE	false	531		false	531	531	false
0	3302642ad15249fd679a08f556cbe3cf7cacca00424f8156ce3b90f7	401053791052		EXCLUDED_INACTIVE	false	562	541	false	562	562	false
0	8db6c2a715e992320ea01257272fc276370913331e8d80a887f87a30	399346913773		NON_VOTER_NO	true	586		true	586	586	true
0	bc5c2f2aff2522fdb9aff627f9d0b728960fba2dd63fe4862f6e3d3f	384084720055		NON_VOTER_NO	true	594	574	true	594	594	true
0	70865ce3e6fdd2efb54390ee3b8b6f1ed98c5d914f222dc44804d3f8	383508478653		NON_VOTER_NO	true	593	573	true	593	593	true
0	802eee5e116db0d142ecbb21a47e0cb949f22dc39aa5912e5f76b8e4	382986277065		NON_VOTER_NO	true	589	569	true	589	589	true
0	87d908316f5f0c24eeb8a34cf10f40fe99a8f54d2bf6fdd3318be4c9	380407003311		NON_VOTER_NO	true	591	571	true	591	591	true
0	0658f738cde7b2d1c3f71216ab7a912eade0ec98fde4bdd18a0fc093	376052123535		NON_VOTER_NO	true	581	558	true	581	581	true
0	4e1d2a282c1e434ff390b3dfa3b221bf4f5bd3d43b9eb31ee890fc0f	370603021281		NON_VOTER_NO	true	595	575	true	595	595	true
0	02bd53d802b5eafdd42e432aed0ae6b069e339487fe5326699baa7c4	370284844044		NON_VOTER_NO	true	590	570	true	590	590	true
0	6da3c74bbbc1c6da1f5755a63edf7f0619416f578e486d06f715a837	366754562133		EXCLUDED_INACTIVE	false	560		false	560	560	false
0	5d36e98674347911aa5f5244e479bd8f5695ded22e2aeb0af2f5b5b3	362597374142		NON_VOTER_NO	true	578	555	true	578	578	true
0	63e634b98cdbb388895d6afe6b977a6ed354acfa4ce941f8b09846c2	357117328731		EXCLUDED_INACTIVE	false	527		false	527	527	false
0	cffa3267ead56df2905020c73ede8c28caaf97cba0757b7d5ee0399c	353908583666		NON_VOTER_NO	true	595	575	true	595	595	true
0	00663f00c4c1ca6bb6405c68b5c30023a8d8c7f6acbeb06b7d0a4d2c	349354362013		NON_VOTER_NO	true	588	568	true	588	588	true
0	fcc1946fe92b7f27a8b21d6639bffc72be07157b2745ef204d7467c0	344593558673		NON_VOTER_NO	true	591	571	true	591	591	true
0	a02f147ac57f87c3f5d1c2d5b76b84e1b3461dba10b02f05b8b3d1d2	342567578748		EXCLUDED_INACTIVE	false	531	510	false	531	531	false
0	8637953a4386e04e923d62047db5540d048583f8cb0141fe08d5cfa0	341238655457		EXCLUDED_INACTIVE	false	539	516	false	539	539	false
0	b41a7d3b72eca17c688c913bc197513abc09dd3b5c9247a241f95594	333531703756		NON_VOTER_NO	true	577	554	true	577	577	true
0	b390836693e30b10a19808b1dc921d1e1790a570b2dfdbbe45a4242d	329767495743		NON_VOTER_NO	true	594	574	true	594	594	true
0	0c48927e378644f28ac2a2654ece9cffee11b4d714560569214fea15	326631619282		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	fd74b7ff13ffe7fb93b5ca852605cc68dfe9a5aad9224e77aae88769	324529800913		NON_VOTER_NO	true	594	574	true	594	594	true
0	118bc569a79139fc3edfb524e479b7b71f2d9e6bc4611d5636867d68	321213231221		EXCLUDED_INACTIVE	false	530	509	false	530	530	false
0	c5544624613677b5a07b6828cd008d066adc651bd89146f61ba25399	320810892135		EXCLUDED_INACTIVE	false	549	526	false	549	549	false
0	5cfddb8f7c74411be922b7e76a75cda55ce98ee968ad04597a7dae3c	318727695274		EXCLUDED_INACTIVE	false	529		false	529	529	false
0	432de334b0b5a3b03c35587f6d3e335588e49e7680c6a4ff0197a837	316861214315		NON_VOTER_NO	true	579	556	true	579	579	true
0	65c525f72280f114c7ff6e4f322ca8c1b508f6db1fe97323c6e8205c	316749294433		NON_VOTER_NO	true	594	574	true	594	594	true
0	58ef68bf4f9140d6e67e3ea49e466e3896e0009475c7ccb986258736	315481171439		NON_VOTER_NO	true	591	571	true	591	591	true
0	cf9c9ea8bb2a01304f44bd799bb28b4895a6e362bf4978a174057eaa	308858580582		NON_VOTER_NO	true	594	574	true	594	594	true
0	51d1be2a9f8cea408b6aa2869bfee43fcd4b77bd2dd74a4d4e74d18d	308424723710		NON_VOTER_NO	true	591		true	591	591	true
0	ecb7b18607ddb742937d78d50230b3c9c2fefaa74760aa1ce81a8da0	302740382830		EXCLUDED_INACTIVE	false	532	511	false	532	532	false
0	7274166daf3b09bd6cb8d466c8fce91008d4d30b1f34e19d3e5cc53c	296834026616		EXCLUDED_INACTIVE	false	544		false	544	544	false
0	c69afdf20fcb6f3e20251152dd1d3e49fce7a56ff475e6f2f53a3a58	291004424587		NON_VOTER_NO	true	594	574	true	594	594	true
0	21697c7e39d2f7a28d2cf3f01a10587d5d14a7169740a22b3b73aee6	288390880242		NON_VOTER_NO	true	578		true	578	578	true
0	957ff6477708440672253092e9682ad0c90c512d8cc0218729f922c3	286452346796		NON_VOTER_NO	true	595	575	true	595	595	true
0	b56f5c3692b4d984e414e70405dc3ff41b230dc92a26aa2db6a94062	279611033303		NON_VOTER_NO	true	594	574	true	594	594	true
0	53a708587e06c659740deec2e8009936c45ac38131cfa7c50f1a8f08	279558394695		NON_VOTER_NO	true	593	573	true	593	593	true
0	4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1	276710656638		NON_VOTER_NO	true	595	575	true	595	595	true
0	76363ec4933231553ed0623e8287185cdff4a31f5e1e37e226cca28c	273997551016		NON_VOTER_NO	true	591	571	true	591	591	true
0	5f7bb09a43f0a6fe9ca1fe544bff0fb0ceb1d4c00d0dcab35af315f1	261804164258		NON_VOTER_NO	true	593	573	true	593	593	true
0	a2dbafc2e9740f6c89d65c34484bb8ec2f62935f6fd4ca3edf1c587e	256835293011		NON_VOTER_NO	true	593	573	true	593	593	true
0	2df35871575715035377b9786ee74aecb74b9ed4fc622eb73beba71f	256653401927		EXCLUDED_INACTIVE	false	559		false	559	559	false
0	d106d9229b253734c31312736973ae169e58000de1ddec564bbab440	256314151244		NON_VOTER_NO	true	594	574	true	594	594	true
0	bebeacf69007b9a531fdac1311f2a2e7ad363b7a09aab705576095d1	254132757775		NON_VOTER_NO	true	594	574	true	594	594	true
0	08f32fe5d939492e66343deeca07654e55460618424a630ac641e5ed	253601048675		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	d85bac1ec8fa9ab93509c6a89ee3c567cde2fe1fc18a7455322ad85d	245524732294		NON_VOTER_NO	false	531	564	true	586	586	true
0	a83c83d8fbac334e4c315fea5f2af9deb8bad046785c807c7978c5c7	244851675062		NON_VOTER_NO	true	591	571	true	591	591	true
0	1eda807103968b5e859caed4482e6e7583b360e99e734487b7f81330	239854403703		NON_VOTER_NO	true	594	574	true	594	594	true
0	4caafb413c3783b49c6204ffd90e409a4e73ae2a8b19e270710f84f7	239558042867		NON_VOTER_NO	true	577	553	true	577	577	true
0	ec547651033d75540717912858b36d86977b572281a2cdad9d0826b7	236528621021		NON_VOTER_NO	true	591	571	true	591	591	true
0	9d477e52ecb55ba4b157d3418f3986a9f6b46232f438d11a3348022a	234186425883		EXCLUDED_INACTIVE	false	545		false	545	545	false
0	72b65a47133e84505a8ddabdaaf503a22c38490a96573ef9aabeaeab	233963868676		NON_VOTER_NO	true	586		true	586	586	true
0	71515633da5bd1cacf111656969da9af71b4c895ee268819d9a07c79	233521324471		NON_VOTER_NO	false	575	551	true	575	575	true
0	b280e881578f25ff3f1d82cebc23d82fad87ad4ae50ed3f7022f19ae	227862688135		NON_VOTER_NO	true	577		true	577	577	true
0	3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7	226611066459		NON_VOTER_NO	true	593	573	true	593	593	true
0	47b20d355bb06ebc5176a27aaacbdf12de3f588b1bd11c61b205c3a3	217757870123		EXCLUDED_INACTIVE	false	561	540	false	561	561	false
0	27651b562492d5a22ae2f354edd552d22cce8292d094dea93e9fa41b	216061492353		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	587557751cb28fcdd9842f42b2b711f9147c540a32632534db7ce22e	214092715163		NON_VOTER_NO	true	595	575	true	595	595	true
0	4a7b76d15db6199cae6e734adf2337a3263b7b11d86fcb6962b27996	213928817915		NON_VOTER_NO	true	593	573	true	593	593	true
1	eb8a7cf53e349af978e81c64ceefcea659a05559b83c384cf938e0ca	212033517852		NON_VOTER_NO	true	593	573	true	593	593	true
0	1b44737f61e531f76bc944a132d064f085bf5723615b6a7d0515707b	210243536895		NON_VOTER_NO	true	588	568	true	588	588	true
0	203637969179399b99a253b1da432b33e21851733186c17d0edda2e8	206782479611		NON_VOTER_NO	true	595	575	true	595	595	true
0	724ad2b3fe4e7b504d51848261a0e54081e492194d42cf6aef02d290	205899901721		NON_VOTER_NO	true	593	573	true	593	593	true
0	c473aa65d931173260562f52b276cb9a7d01b458a425b2830892db79	205557157778		EXCLUDED_INACTIVE	false	551		false	551	551	false
0	1ccb2da87efeb1ca4924a44221304be911139e7ad7ffe822f25356fe	204576740273		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	28c8c5b78858929b3fef08da7ca0876246ebf9126bcf5b180c4c074a	204128474657		NON_VOTER_NO	true	594	574	true	594	594	true
0	f42b084ce67654051aaa526b6208a7e9425ab06a7eb9079f7f76d585	202372695999		NON_VOTER_NO	true	594	574	true	594	594	true
0	eea3136e5f7894de78c75f1b672e96d67df3a29092137c634c79b9c2	201645797089		EXCLUDED_INACTIVE	false	567		false	567	567	false
0	7e0176449e5fcd34b301f4052dcc45d709e0bd7d4dda6de2b670c105	200385178824		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	d20c7451c034e08c71683e1a89cd5060e4914e4d9bce16179e7b5485	197368199976		EXCLUDED_INACTIVE	false	531	510	false	531	531	false
0	8cd8a4328d38f56efea51b56328764e515f485cedcf804f62d1c2882	197326042265		NON_VOTER_NO	false	527	556	true	579	579	true
0	899d99920afb97cbc0741f9dcebf65337f45360d629a8628ff63b877	196384530324		EXCLUDED_INACTIVE	false	541	518	false	541	541	false
0	1e030d916e1e200a51860ed7c89bbb665f553449ebcb9503c130737a	196171819623		EXCLUDED_INACTIVE	false	559	538	false	559	559	false
0	f893337a21444b9bbb4dea83a15e54aad7cf1938f60b37ec724a00cd	195843666179		EXCLUDED_INACTIVE	false	529		false	529	507	false
0	cb39d99facedfe467f220514c11c2f1f00648cd21a3de08b41c3327e	193229513516		EXCLUDED_INACTIVE	false	566	542	false	566	566	false
0	efedd0fc6fffbeb2a59da886de32d952b675c26b744ef0ab23215de4	190779483272		EXCLUDED_INACTIVE	false	566		false	566	566	false
0	510839d404eaea38a85076b916a343fea92f023f9c56d775a15a105c	189823734476		NON_VOTER_NO	true	593	573	true	593	593	true
0	4548089ff8295bb54f218cedab15ae55dac761963d60e00cfc469da8	188087564285		EXCLUDED_INACTIVE	false	560		false	560	560	false
0	0d6fc65dde7b8d136ecbfdb090d353b5c49064dc73aeeb1058167361	184665907312		NON_VOTER_NO	true	593		true	593	593	true
0	5a7bb619a0af7bcfdecb19fa64231b5dd3f899f6246ec1ee54888d47	184193386135		EXCLUDED_INACTIVE	false	548	525	false	548	548	false
0	891cf38d4cdd539b3cfc13c0c16bf98f8a9837bf5c57b75a6b303e89	183272933439		NON_VOTER_NO	true	594	574	true	594	594	true
0	cd6c795ae86047ca432de9c3e56dd31fb680f06c77135bd186322e4e	182936155435		EXCLUDED_INACTIVE	false	562		false	562	562	false
0	3c6c1024db32d6be735231388aeebb14d552695e78681479a77d22fb	181750916568		NON_VOTER_NO	true	591	571	true	591	591	true
0	e90a30df8108a2f66315a64d70b7934c19389b28ac62b3e27fe482e1	178447432921		NON_VOTER_NO	true	583	560	true	583	583	true
0	57f11e44c28ddff2b315e5b94f6eb8fd6bfc31ac97388c2ea7c5caa4	176439986398		EXCLUDED_INACTIVE	false	530		false	530	530	false
0	fad19c923df35f1cf0b2d31ed259ba943a549f79b28d6d7e3259532a	175492337130		EXCLUDED_INACTIVE	false	555		false	555	555	false
0	461c7e75549e9d074212e87d44d338455b5909b320ef84e7b7c84af7	172571491726		NON_VOTER_NO	true	595	575	true	595	595	true
0	7d377f0c683f4b019d0336224a9d10318a42a4abb6a86df344662b59	171214108489		NON_VOTER_NO	true	578	555	true	578	578	true
0	188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d	170508861957		NON_VOTER_NO	true	591	571	true	591	591	true
0	e9fa0791d27bef0897bab2c0af7dc978be16bf80e56c5dc03264ed86	170265873572		NON_VOTER_NO	true	577	553	true	577	577	true
0	980802b9818fb4b294de75636e4f94753414cd09246ed3ba73375dae	170043849808		EXCLUDED_INACTIVE	false	554		false	554	554	false
0	b418decdf4de8d7687f9b2095430b29c90c66b4fe0bfbfd9b91fabb1	168709810587		NON_VOTER_NO	false	543	575	true	595	595	true
0	0096a5deb8395e0d26469c2082f8aa8a026935f1e72c8652f22da3d9	168333254387		EXCLUDED_INACTIVE	false	532		false	532	532	false
0	a256cf5317c7fe74b6e29af90eb28ff498d6b0be372fc9615977cd06	166614931851		EXCLUDED_INACTIVE	false	572	548	false	572	572	false
0	1750e45da97814413c7df3c3a1219be20a29c1443652444133d4380a	165654228904		EXCLUDED_INACTIVE	false	573	549	false	573	573	false
0	917f7e5192ce5643511ac7564a88af3e6bec3e5bdb6beaf8cfcafdfe	165543534699		NON_VOTER_NO	true	592	572	true	592	592	true
0	4161fc22d3f29bf2e2f757c269fb391005e52727d2e2eb7c9ccec301	162818613164		NON_VOTER_NO	true	594		true	594	594	true
0	dc31e3ed20fcefa08e80a229bd8431864f59959985b7f9752e735e36	161560133528		EXCLUDED_INACTIVE	false	573	549	false	573	573	false
0	ebdfd9439b8b188fc1cb8c58bb8f25bf8ee0ddb2630a39c692d7960a	160934707002		EXCLUDED_INACTIVE	false	566	542	false	566	566	false
0	8baf80d3a60424c793dd3b1b4a3c239a246a2a95dfe45c4834428066	152256794416		NON_VOTER_NO	true	585	562	true	585	585	true
0	0dcd28a92885b78f49d9f6a1ae71023e85c16c4998bf4e5a3dcdb687	152241300287		NON_VOTER_NO	true	594	574	true	594	594	true
0	85c9d7c39e23df7297c7e94a8c1a0c68a1f4791aa8c816d49ffe8d26	149605261094		NON_VOTER_NO	true	577	554	true	577	577	true
0	47497aee568bc380b29623c066718ef17734e9c30f9c16dc09317acd	148420503699		NON_VOTER_NO	true	581		true	581	581	true
0	7060147b8ced6d62e0f4f2d6f8e7ea046fc535bec0c2cc71bebd35d8	141131777605		NON_VOTER_NO	true	576	552	true	576	576	true
